0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,labels,path
-286.83074951171875,194.5909881591797,2.5779502391815186,50.44355392456055,20.52318000793457,10.595793724060059,10.613645553588867,7.23078727722168,8.235272407531738,6.2171783447265625,6.480082988739014,4.915084362030029,2.1957719326019287,2.007127285003662,2.179882287979126,2.172576904296875,2.945404052734375,2.7851357460021973,4.471280574798584,6.9431939125061035,3.9330945014953613,3.769914388656616,1.4598424434661865,-1.1814498901367188,-0.8690942525863647,-0.7708472013473511,-0.1878400295972824,-2.302666664123535,-1.1964821815490723,-1.2496490478515625,0.1886962354183197,-0.5710118412971497,-0.4890376627445221,-0.36635494232177734,0.3337739109992981,0.12409861385822296,1.09294855594635,3.244478225708008,2.944331169128418,4.2716898918151855,1.9226326942443848,-0.7092403769493103,-2.676110029220581,-2.9969213008880615,-1.9603195190429688,-0.6892266869544983,-1.4013615846633911,-1.574448823928833,-1.457984447479248,-3.1983089447021484,-2.56522274017334,-2.439295768737793,-2.423487663269043,-2.886503219604492,-1.9936378002166748,0.1842891424894333,0.13106438517570496,0.43815675377845764,0.2694730758666992,0.43823423981666565,0.3635960519313812,0.5497611165046692,-0.05473688617348671,-0.5555288791656494,0.7572057247161865,0.41840648651123047,0.18701782822608948,0.14917881786823273,-0.47651833295822144,-1.7516294717788696,-2.76815128326416,-4.282871723175049,-4.745456218719482,-3.5619442462921143,-1.4750462770462036,2.6124086380004883,6.674124717712402,8.094064712524414,6.152188301086426,2.991262674331665,-0.6944339871406555,-2.069669246673584,-1.582708477973938,-0.14591184258460999,0.885368287563324,-0.24637119472026825,-1.2056092023849487,-1.9957716464996338,-1.971329689025879,-0.9304843544960022,0.3136569857597351,-0.281400591135025,-1.5643925666809082,-1.7969762086868286,-0.7930134534835815,1.2027204036712646,0.7510508298873901,-1.316239595413208,-1.509772539138794,-0.23644593358039856,0.27398911118507385,0.5460726618766785,-0.17923575639724731,-1.3874748945236206,-1.319148302078247,-0.4976211488246918,0.9374829530715942,0.7480112910270691,-1.0113246440887451,-1.6149688959121704,-0.6806619167327881,0.49703118205070496,0.25472068786621094,-1.0318269729614258,-0.7968023419380188,0.2892216145992279,0.26275643706321716,-0.2666373550891876,-0.6098983883857727,-0.059979431331157684,0.6470298767089844,0.5193581581115723,0.10281434655189514,-0.30876922607421875,-0.47545093297958374,-0.2268829345703125,0.1655651032924652,-0.11015642434358597,89.10290948275862,32.5,1,musicData/2020/The Weeknd - Blinding Lights.mp3
-174.53135105898295,82.24562019350415,49.54160456887726,31.626917869673637,23.03373351761649,13.841766904300018,9.082494172631257,8.008057657725518,7.786455155392703,7.016531374899397,5.799727781899092,4.497863872017737,2.7603103350017366,2.1031289492809284,2.2045870845567324,2.266602164646935,2.379587220281031,3.4155886091747147,4.977201009922776,5.290378954722148,5.008044193338256,3.5227611309309483,0.8439671883873576,-0.23209429367091827,-0.9377722611801445,-1.2110747686617773,-0.6795093906201068,-1.4414405912349888,-1.4865043291692837,-0.8186484508494827,-0.4228451525598085,-0.291327314561068,-0.5310508137400451,-0.12858880558491853,-0.10901790613105529,0.08156567300082905,1.372688655904123,2.934838258369945,3.9056343746403916,3.5549334872152394,1.8544571469681859,-0.9032067535457357,-2.470490152354852,-2.596166627472735,-1.8904783485100138,-1.3122763452409172,-1.1195011349984465,-1.6471114218652154,-1.7662222513397379,-2.3558161828511204,-2.815573450340481,-2.888624276419966,-2.7453126910421344,-2.330570549334724,-1.3912822390275548,-0.7228147791547779,0.5537358729886601,0.449847188722562,0.49353367496348294,0.4427894721003725,0.4509805635341676,-0.22202736590356856,-0.08376734336121376,-0.0501113706988186,0.6393222633679229,0.40660213345132934,0.16242805913056246,0.14081142445091818,-0.5000748815734152,-1.7468946893984554,-2.7666937086505166,-4.254051892680046,-4.862027175324198,-3.5715156929879717,-0.8818106061795811,3.0405869380029023,6.108066430052873,7.455498381982302,5.942716637349481,2.896383002527401,-0.212610757523182,-1.6444675483706226,-1.238670992457112,-0.4933619130242647,0.24156637797501562,-0.12506523204471706,-1.1155880740700517,-1.9459507252413542,-1.5195914962652854,-0.9631970446119634,-0.27268795167332344,-0.12313694001293331,-1.6746816594588638,-1.3434607359765351,-0.6691525964098856,0.4582037263203325,0.4625762047263405,-0.6346003699305832,-1.1336986422419832,-0.5341266177146698,0.12998491915920618,0.2811813980666007,-0.3272641316418598,-0.8729069342924276,-1.017517155898012,-0.3245016329782591,0.42690006222431504,0.06734510119627488,-0.7042479679843625,-1.0232157801526942,-0.5040150580328606,0.12456869910640281,-0.008479848933732378,-0.5120282100779754,-0.6117398828033214,-0.197105679667824,0.03786972201562035,-0.08654040209098636,-0.5672108981110214,0.10683988566001305,0.3304746269913124,0.5206478811162785,0.264395386750196,-0.3085442552079161,-0.3796791254224526,-0.07487097796692832,-0.10045894102499242,-0.12758128533879062,92.28515625,47.333333333333336,1,musicData/2020/The Weeknd - Blinding Lights.mp3
-324.78887939453125,188.696533203125,4.315521240234375,47.90059280395508,21.56991958618164,8.843195915222168,11.546589851379395,8.165336608886719,9.346095085144043,7.1734724044799805,7.369217395782471,5.681563377380371,2.685006856918335,2.117328643798828,3.2146856784820557,3.5339877605438232,4.361550331115723,2.742032527923584,3.9193243980407715,5.832198143005371,2.717853307723999,3.7887892723083496,2.115433692932129,-1.0365601778030396,-1.6145497560501099,-1.789217233657837,-1.1540833711624146,-2.20725154876709,-1.2595900297164917,-1.153011679649353,-0.1596272587776184,-0.5169199705123901,-0.5099501013755798,-0.2342793196439743,0.6756899356842041,0.12633861601352692,0.706179141998291,2.956477642059326,2.473330497741699,3.577568531036377,1.7040358781814575,-0.2853820323944092,-2.2293591499328613,-2.902056932449341,-1.186734914779663,0.14869995415210724,-0.26249417662620544,-0.6324059367179871,-0.7730516791343689,-2.565199375152588,-2.6170449256896973,-2.580986738204956,-2.0825183391571045,-2.471428632736206,-1.5640865564346313,-0.1445431262254715,-0.8827965259552002,-0.8232135772705078,-1.1107336282730103,-0.6019710898399353,-0.17734746634960175,0.791111409664154,0.4394552707672119,-1.0628119707107544,-0.07573087513446808,-0.04516299441456795,-1.0640480518341064,-1.0521717071533203,-1.1163395643234253,-2.277493953704834,-3.1736295223236084,-4.162583351135254,-4.169433116912842,-2.7913029193878174,-0.9055330157279968,3.0747878551483154,7.216711044311523,8.187248229980469,6.566564559936523,3.672964096069336,0.3083285391330719,-0.8957116007804871,-0.9450083374977112,0.24314045906066895,1.2186163663864136,-0.22939729690551758,-1.469472885131836,-2.1019086837768555,-1.8769398927688599,-0.714000403881073,0.7389629483222961,-0.03152241185307503,-1.761372685432434,-1.7377241849899292,-0.9197759032249451,0.6039756536483765,0.4110233187675476,-1.5427988767623901,-1.5501482486724854,-0.296770304441452,0.09788830578327179,0.4854452610015869,-0.025125183165073395,-1.3947677612304688,-1.3083380460739136,-0.2746696472167969,0.8311737775802612,0.9507693648338318,-1.00139319896698,-1.6740772724151611,-0.8451974391937256,-0.2240142673254013,-0.06312526762485504,-1.0215622186660767,-0.8733802437782288,-0.11969400197267532,0.09875775128602982,-0.11053872108459473,-0.5342392325401306,-0.03628629818558693,0.4666050672531128,0.423397034406662,-0.049436282366514206,-0.5563526749610901,-0.617016077041626,-0.2606075406074524,0.24752308428287506,-0.04868506267666817,56.17357336956522,67.0,1,musicData/2020/The Weeknd - Blinding Lights.mp3
-285.8780517578125,194.11935424804688,2.773515462875366,50.407257080078125,20.310592651367188,10.713396072387695,10.353001594543457,7.397802829742432,8.14093017578125,6.274285316467285,6.291423320770264,4.896276950836182,2.0849649906158447,1.9849003553390503,2.1508865356445312,2.1700117588043213,2.8714840412139893,2.8047828674316406,4.425539493560791,6.960358142852783,3.9360454082489014,3.7253503799438477,1.4481837749481201,-1.106999397277832,-0.7681377530097961,-0.6091815233230591,-0.1869550198316574,-2.3254776000976562,-1.2147951126098633,-1.3245580196380615,0.050154171884059906,-0.6188402771949768,-0.5508546233177185,-0.3886283040046692,0.3167588412761688,0.08580593764781952,1.1280299425125122,3.2951533794403076,2.968174934387207,4.200057029724121,1.8216537237167358,-0.7566810250282288,-2.6695685386657715,-2.9959824085235596,-1.9378398656845093,-0.6952214241027832,-1.335013508796692,-1.397330641746521,-1.38649582862854,-3.163417339324951,-2.577921152114868,-2.485409736633301,-2.5212044715881348,-3.010443925857544,-2.03371524810791,0.11905208230018616,0.08711318671703339,0.47973692417144775,0.3107200860977173,0.42522183060646057,0.3098100423812866,0.41485950350761414,-0.09891726821660995,-0.5022918581962585,0.8437421917915344,0.4298463761806488,0.07342276722192764,0.13157208263874054,-0.4720105826854706,-1.7725157737731934,-2.735567808151245,-4.23779821395874,-4.745973587036133,-3.6272640228271484,-1.4622849225997925,2.621920585632324,6.662348747253418,7.952445030212402,6.012864589691162,3.024693250656128,-0.6621034741401672,-2.0309650897979736,-1.5412101745605469,-0.11978883296251297,0.9109876155853271,-0.24158523976802826,-1.2561835050582886,-2.0647599697113037,-1.9310698509216309,-0.8320204615592957,0.2985178530216217,-0.34307968616485596,-1.520363688468933,-1.7145732641220093,-0.7399393916130066,1.230758547782898,0.7853276133537292,-1.2657766342163086,-1.4492943286895752,-0.21433880925178528,0.24962639808654785,0.5881087779998779,-0.12724919617176056,-1.370152235031128,-1.3180427551269531,-0.5174884796142578,0.9508523941040039,0.740881621837616,-1.0390636920928955,-1.6152244806289673,-0.6688652634620667,0.4993992745876312,0.2384159415960312,-1.0185174942016602,-0.7874611616134644,0.289616197347641,0.27188315987586975,-0.24754875898361206,-0.6212100982666016,-0.09926775842905045,0.5954583883285522,0.5258075594902039,0.11418138444423676,-0.28741711378097534,-0.4326704144477844,-0.2136126160621643,0.1604212373495102,-0.18156450986862183,78.30255681818181,94.0,1,musicData/2020/The Weeknd - Blinding Lights.mp3
-316.4588928222656,193.78089904785156,2.635549306869507,48.76168441772461,17.57380485534668,10.496426582336426,12.58279800415039,9.13553237915039,9.180007934570312,7.013036251068115,7.3649187088012695,5.37767219543457,2.703555107116699,2.5160603523254395,1.983595371246338,0.16948752105236053,0.45874539017677307,0.2034241110086441,3.4671950340270996,4.693337917327881,2.4747583866119385,1.9862314462661743,-1.5795118808746338,-2.4603776931762695,-1.4955037832260132,-0.5929405689239502,-2.088447332382202,-1.372916340827942,1.2919540405273438,1.6189311742782593,2.038137197494507,0.6850643754005432,0.8897356986999512,0.1656789928674698,-0.39820343255996704,0.4461335241794586,3.4675872325897217,1.3475710153579712,-1.2387042045593262,-3.298027992248535,-5.288808822631836,-3.901259660720825,-2.1329567432403564,0.08796638995409012,1.0045337677001953,1.8843109607696533,0.918095052242279,0.539898157119751,-1.6838797330856323,-1.352960228919983,-0.5670368075370789,-2.3793396949768066,-2.5932302474975586,-0.9666378498077393,0.5674871206283569,-1.3406577110290527,-0.8432127237319946,-0.7157060503959656,-1.721640706062317,-1.2782827615737915,-0.5190389156341553,-1.0698747634887695,0.2905682623386383,2.804487705230713,1.3165594339370728,1.061643123626709,0.8039584755897522,-2.2332730293273926,-5.025573253631592,-5.195516586303711,-3.930924654006958,-1.3644567728042603,2.896916389465332,6.551398754119873,7.758311748504639,6.180111408233643,1.015252947807312,-2.7866790294647217,-3.6764938831329346,-2.767951726913452,0.93123859167099,1.467530608177185,0.24608483910560608,-0.8526394963264465,-2.2670557498931885,-0.9418677687644958,-0.03627489507198334,-0.09640109539031982,-0.3077522814273834,-1.2281428575515747,-1.8052202463150024,-1.2386140823364258,0.24850425124168396,0.7874528169631958,-0.4380682408809662,-2.2519941329956055,-1.5753464698791504,0.6214510798454285,1.2004694938659668,-0.7388629913330078,-1.725486159324646,-0.8184532523155212,0.5961655378341675,1.3056416511535645,0.27109014987945557,-1.0469876527786255,-1.9073197841644287,-1.6787161827087402,-0.5347834825515747,-1.317158579826355,-2.2284629344940186,-1.0742652416229248,-0.08558061718940735,0.650193452835083,0.5768040418624878,-0.25093069672584534,-0.34064677357673645,0.9990381002426147,1.36033296585083,0.3955945670604706,-0.9407238364219666,-0.7949305176734924,0.13972970843315125,-0.06197462975978851,-0.7905617356300354,-1.2352060079574585,0.43271225690841675,1.4011303186416626,80.74951171875,31.0,1,musicData/2020/The Weeknd - Blinding Lights.mp3
-323.4664306640625,197.98426818847656,4.6073150634765625,53.175025939941406,20.66427230834961,10.467696189880371,9.037282943725586,5.856537818908691,6.4938201904296875,4.654245853424072,4.662752151489258,3.9317092895507812,2.6574745178222656,2.8210062980651855,2.406912088394165,2.8527438640594482,4.08760929107666,3.411085844039917,5.110091209411621,9.104148864746094,6.727203845977783,5.906326770782471,2.2376670837402344,-0.8397759795188904,-0.7283689975738525,0.13436231017112732,0.9100372791290283,-1.287092924118042,1.03086256980896,0.10892362147569656,0.7682473659515381,-0.2523390054702759,0.5684553980827332,0.6779921650886536,1.0990240573883057,0.86439049243927,1.5921860933303833,3.811676502227783,3.791887044906616,5.530529499053955,3.2311296463012695,0.5090751051902771,-1.3534176349639893,-2.3647103309631348,-2.561737060546875,0.17291060090065002,-0.21810221672058105,-0.6630985736846924,-0.6051925420761108,-3.3219668865203857,-2.907888174057007,-3.064561605453491,-2.62893009185791,-2.5740931034088135,-2.0737123489379883,0.15825161337852478,-0.09260856360197067,0.5086160898208618,1.2299851179122925,0.8019858598709106,-0.4540081024169922,-0.17272132635116577,0.15428876876831055,-0.2043834775686264,1.2509019374847412,1.1857974529266357,0.09826553612947464,-1.21766197681427,-1.976515293121338,-2.6308748722076416,-2.6133458614349365,-4.26839542388916,-5.287905216217041,-3.5438501834869385,-1.4949889183044434,2.176478147506714,6.297275066375732,8.1714506149292,6.486019611358643,3.069042444229126,-0.6984733939170837,-1.6756072044372559,-1.3799902200698853,-0.5532670617103577,-0.1299152374267578,-1.076688528060913,-1.849623441696167,-2.4657864570617676,-1.9807366132736206,-0.7800918221473694,0.5317927598953247,-0.7568093538284302,-1.9431347846984863,-1.8364832401275635,-1.0812804698944092,0.4323400855064392,0.4130192995071411,-1.2079167366027832,-2.0547397136688232,-0.6357954740524292,0.19575300812721252,0.6258112788200378,-0.5779981017112732,-1.659923791885376,-1.1774835586547852,-0.9686020612716675,0.6325052976608276,0.4914512634277344,-1.0361541509628296,-1.2707748413085938,-0.7185174226760864,0.03157225623726845,-0.3794165253639221,-0.8454859852790833,-0.5394186973571777,0.23114296793937683,0.04069459065794945,-0.5653711557388306,-0.8579233884811401,-0.2229064404964447,0.5419279932975769,0.3713415563106537,0.02854364737868309,-0.5743318796157837,-0.6911367177963257,-0.547847330570221,0.2679339051246643,0.5543884038925171,99.38401442307692,25.0,1,musicData/2020/The Weeknd - Blinding Lights.mp3
-323.4664306640625,197.98426818847656,4.6073150634765625,53.175025939941406,20.66427230834961,10.467696189880371,9.037282943725586,5.856537818908691,6.4938201904296875,4.654245853424072,4.662752151489258,3.9317092895507812,2.6574745178222656,2.8210062980651855,2.406912088394165,2.8527438640594482,4.08760929107666,3.411085844039917,5.110091209411621,9.104148864746094,6.727203845977783,5.906326770782471,2.2376670837402344,-0.8397759795188904,-0.7283689975738525,0.13436231017112732,0.9100372791290283,-1.287092924118042,1.03086256980896,0.10892362147569656,0.7682473659515381,-0.2523390054702759,0.5684553980827332,0.6779921650886536,1.0990240573883057,0.86439049243927,1.5921860933303833,3.811676502227783,3.791887044906616,5.530529499053955,3.2311296463012695,0.5090751051902771,-1.3534176349639893,-2.3647103309631348,-2.561737060546875,0.17291060090065002,-0.21810221672058105,-0.6630985736846924,-0.6051925420761108,-3.3219668865203857,-2.907888174057007,-3.064561605453491,-2.62893009185791,-2.5740931034088135,-2.0737123489379883,0.15825161337852478,-0.09260856360197067,0.5086160898208618,1.2299851179122925,0.8019858598709106,-0.4540081024169922,-0.17272132635116577,0.15428876876831055,-0.2043834775686264,1.2509019374847412,1.1857974529266357,0.09826553612947464,-1.21766197681427,-1.976515293121338,-2.6308748722076416,-2.6133458614349365,-4.26839542388916,-5.287905216217041,-3.5438501834869385,-1.4949889183044434,2.176478147506714,6.297275066375732,8.1714506149292,6.486019611358643,3.069042444229126,-0.6984733939170837,-1.6756072044372559,-1.3799902200698853,-0.5532670617103577,-0.1299152374267578,-1.076688528060913,-1.849623441696167,-2.4657864570617676,-1.9807366132736206,-0.7800918221473694,0.5317927598953247,-0.7568093538284302,-1.9431347846984863,-1.8364832401275635,-1.0812804698944092,0.4323400855064392,0.4130192995071411,-1.2079167366027832,-2.0547397136688232,-0.6357954740524292,0.19575300812721252,0.6258112788200378,-0.5779981017112732,-1.659923791885376,-1.1774835586547852,-0.9686020612716675,0.6325052976608276,0.4914512634277344,-1.0361541509628296,-1.2707748413085938,-0.7185174226760864,0.03157225623726845,-0.3794165253639221,-0.8454859852790833,-0.5394186973571777,0.23114296793937683,0.04069459065794945,-0.5653711557388306,-0.8579233884811401,-0.2229064404964447,0.5419279932975769,0.3713415563106537,0.02854364737868309,-0.5743318796157837,-0.6911367177963257,-0.547847330570221,0.2679339051246643,0.5543884038925171,99.38401442307692,25.0,1,musicData/2020/The Weeknd - Blinding Lights.mp3
-381.7494201660156,137.5498504638672,-44.52165603637695,-11.32054328918457,-18.856538772583008,-37.0662841796875,-27.169921875,-31.707958221435547,-32.10271072387695,-32.07350540161133,-23.800384521484375,-19.750581741333008,-17.736154556274414,-9.625924110412598,-7.814351558685303,-3.601611375808716,-2.449350118637085,-4.294122219085693,-1.0041553974151611,1.6761404275894165,1.257869839668274,-0.5982910990715027,0.11617197096347809,-1.316926121711731,0.2564549446105957,11.074185371398926,16.112192153930664,11.742921829223633,6.359212398529053,2.083486795425415,-2.0072851181030273,-2.508871078491211,0.5290137529373169,1.0690147876739502,1.7424017190933228,1.127791404724121,0.5281110405921936,3.2998414039611816,-1.0051648616790771,-4.082383632659912,0.35355880856513977,-2.2150118350982666,-6.936429500579834,-6.174544811248779,-3.932913064956665,-3.352431297302246,-3.9588782787323,-2.170574188232422,-1.0408096313476562,0.8825361728668213,3.07993483543396,0.8442918062210083,2.1512722969055176,5.058177947998047,3.328326463699341,2.7730319499969482,2.563664436340332,-0.854819655418396,-4.074615001678467,-3.9343369007110596,-1.868662714958191,0.45972442626953125,1.9032835960388184,1.8087036609649658,2.043341875076294,2.568613052368164,2.2291879653930664,1.231239914894104,1.4583046436309814,1.034285545349121,-1.389485478401184,1.0224099159240723,3.199270486831665,-1.7909166812896729,-2.0709383487701416,2.41292667388916,-0.5919243693351746,-2.1916234493255615,3.1992855072021484,0.655025064945221,-2.8438992500305176,1.2923287153244019,-1.173221230506897,-1.3198833465576172,4.597961902618408,0.3917996883392334,-2.2703933715820312,0.9834664463996887,-0.183956116437912,0.3263087272644043,0.06492707133293152,-1.789191722869873,0.027680778875947,-1.2769395112991333,-2.787177562713623,-0.9631606936454773,0.07529731094837189,0.5622313022613525,-2.5451924800872803,-3.778837203979492,0.07889559864997864,0.36093762516975403,-0.9311676621437073,-1.0236881971359253,-0.7548401355743408,-0.4654252231121063,-1.532190203666687,-0.43852561712265015,1.2945125102996826,1.12714421749115,1.465592861175537,1.7782118320465088,1.6947683095932007,0.7100000977516174,-0.6527206301689148,0.14422987401485443,0.9069235920906067,-0.6889986395835876,-1.1100472211837769,0.2983839213848114,0.8034543991088867,1.4460543394088745,1.6654869318008423,0.3651423454284668,0.05781213194131851,0.8325188159942627,0.006021030247211456,-1.3510162830352783,67.99958881578948,36.0,1,"musicData/2019/Lil Nas X, Billy Ray Cyrus - Old Town Road - Remix.mp3"
-345.9901080363463,105.69414884737711,-20.641793468825554,-13.523119207410556,-14.502298935873338,-29.460373473581853,-26.025614826131996,-26.17139296485551,-28.619098823188054,-28.230075842182323,-20.28742921446924,-16.864861189570036,-14.403857959247796,-7.366004913694476,-4.92583053717032,-1.4584049040485656,-0.5217050776828409,-2.6691352028472424,0.45052388608449107,3.385656491054791,1.62080334091942,0.9020776584535096,0.4743902796159878,-0.8454622800879098,1.1661066326976868,10.745085639407613,16.43332582550295,11.932246561473505,5.961071343013241,1.9150286721903818,-1.8630522400054406,-2.305780330792244,-0.24016111363193798,0.947648530569915,1.8527394532523729,0.9318494450643807,0.8322382527745704,2.737011496307629,-1.006081533483621,-3.462001872795909,0.3499508380322005,-2.124480822485845,-6.936556952173587,-6.075889650735044,-3.301141604469242,-3.120366041112046,-3.3947655725189985,-2.1608136160308806,-0.35616170647286544,1.8048201366813372,2.4938860095070403,1.147781519711977,2.7956111970916235,5.5176835740884655,3.250933153564844,2.7830608293654366,3.2752274627340983,-1.0184440508487682,-4.543516005433814,-3.8411420579117115,-1.721939363088814,0.15857871971658186,1.295916798778619,1.5731684362733975,1.659179805190662,1.8207454145440563,1.8874088583066824,0.8351475519224855,0.9289057167893586,-0.07718375805284705,-1.615887560817712,0.5748678876245313,1.9416394523493867,-2.1287361207640583,-2.491103420728237,1.6148261835361504,-1.0631019951365979,-2.2639729307407923,2.380282803097426,0.3753324229334951,-2.6692665164953007,0.4618322243955059,-0.9953314412534174,-1.0269710319001362,4.043704321415134,0.7175864376029034,-1.9484343277903142,0.9769726517524401,0.3609648315688806,0.45337473183970417,0.43644299427513783,-1.0558328925822504,0.21071445210526651,-0.9273707613190724,-2.005596242059237,-0.43626522617219937,0.6020152324291461,0.7139374162177371,-2.033933340820378,-3.0601217261055287,0.24532307370123566,0.9711842226733293,-0.6994080355374676,-0.8822897644553606,-0.43062602771303216,-0.29505980413665195,-1.4049793701132671,-0.26895412667467394,1.1020327705367177,1.0815369612344328,1.426913692930155,1.6461087024861907,1.5831405032184207,0.38702813104964584,-1.0548679050661476,0.19886293501839253,0.6445317315431253,-1.170931937373338,-1.3867116934591623,0.08508814148435993,0.6259747604372066,1.0879887519645866,1.387738159592405,0.25044860124592017,-0.28601406478676156,0.8672996775094882,-0.024619634866581863,-1.3812913704506216,67.99958881578948,36.0,1,"musicData/2019/Lil Nas X, Billy Ray Cyrus - Old Town Road - Remix.mp3"
-419.4276123046875,134.3421630859375,-45.316322326660156,-10.692144393920898,-19.803762435913086,-37.017826080322266,-26.31577491760254,-31.67340087890625,-32.889732360839844,-32.757328033447266,-23.097097396850586,-19.859474182128906,-19.733102798461914,-12.056419372558594,-9.532869338989258,-4.018815517425537,-2.9740374088287354,-4.672211647033691,0.25706061720848083,3.50400710105896,2.7749407291412354,1.1162389516830444,2.326944351196289,0.45032644271850586,0.5170091986656189,11.145837783813477,17.008373260498047,11.643911361694336,5.6607441902160645,2.792013645172119,-1.0064221620559692,-1.4083032608032227,2.075956344604492,2.091002941131592,2.9921975135803223,2.3186326026916504,1.0566493272781372,3.7230935096740723,-1.2876427173614502,-4.772677898406982,-0.2540075480937958,-2.674649238586426,-6.444131851196289,-5.00520658493042,-3.224228620529175,-3.4710521697998047,-3.914454460144043,-1.6075124740600586,-0.6467169523239136,1.1612032651901245,3.006164789199829,0.7789751887321472,2.4054744243621826,4.476165294647217,2.347398519515991,2.3090386390686035,2.1959445476531982,-1.3523223400115967,-4.628509998321533,-4.2622880935668945,-2.2924423217773438,-0.30772656202316284,1.474652647972107,1.6040562391281128,1.950738549232483,2.923504114151001,2.313932418823242,0.7018904685974121,0.9413580894470215,0.43506568670272827,-2.3211305141448975,-0.0004476186295505613,2.3679046630859375,-1.8635399341583252,-1.7231693267822266,2.1839215755462646,-1.3479359149932861,-2.8059494495391846,3.423699378967285,0.8476519584655762,-3.4167349338531494,1.462268352508545,-0.6817036271095276,-1.536972165107727,4.541234493255615,0.3740438222885132,-2.0429301261901855,1.536394715309143,-0.2370130866765976,0.6951718926429749,1.2775814533233643,-1.239527940750122,0.06851720809936523,-1.0543254613876343,-2.6056458950042725,-0.650922954082489,0.3303292393684387,0.6458016037940979,-2.1382524967193604,-3.465470314025879,0.12641987204551697,0.5489675998687744,-0.8873398303985596,-0.9951744079589844,-0.4261501729488373,-0.2787168025970459,-1.7047092914581299,-0.5820710062980652,1.3255637884140015,1.1395764350891113,1.5060988664627075,1.8916398286819458,1.907489538192749,1.0325756072998047,-0.47770956158638,0.1340564489364624,0.8214927315711975,-0.7197132706642151,-0.9993468523025513,0.18083718419075012,0.41659125685691833,1.3299119472503662,1.8532847166061401,0.5325331687927246,0.09030298888683319,0.6443071961402893,-0.049553122371435165,-1.0354264974594116,46.98153409090909,50.0,1,"musicData/2019/Lil Nas X, Billy Ray Cyrus - Old Town Road - Remix.mp3"
